Column1;dissimilarity_0;dissimilarity_45;dissimilarity_90;dissimilarity_135;correlation_0;correlation_45;correlation_90;correlation_135;homogeneity_0;homogeneity_45;homogeneity_90;homogeneity_135;contrast_0;contrast_45;contrast_90;contrast_135;ASM_0;ASM_45;ASM_90;ASM_135;energy_0;energy_45;energy_90;energy_135;label
336;1,80011E+16;1,94788E+16;1,75859E+14;1,83178E+16;9,5067E+15;9,43286E+15;9,55078E+15;9,5022E+15;4,09176E+15;3,86434E+16;4,10407E+16;3,9996E+16;5,52974E+15;6,36217E+15;5,10581E+15;5,58368E+15;4,97493E+15;4,58367E+15;4,94504E+15;4,83125E+16;7,05332E+15;6,77028E+15;7,0321E+15;6,95072E+15;normal
337;3,82223E+14;5,72822E+15;6,09548E+15;5,69134E+15;8,59305E+13;6,95483E+15;6,60243E+15;7,01765E+15;2,39012E+16;1,68297E+16;1,58567E+16;1,68834E+15;2,54219E+15;5,50508E+15;6,14932E+15;5,39165E+15;1,91884E+16;1,31416E+16;1,24577E+15;1,32281E+15;4,38045E+15;3,62513E+16;3,52955E+15;3,63705E+16;normal
338;2,2541E+15;2,40415E+15;2,07897E+15;2,30387E+16;8,19042E+15;8,02871E+15;8,6009E+15;8,13259E+15;3,77524E+15;3,56008E+15;3,8287E+15;3,70535E+16;1,00713E+15;1,09988E+16;7,89667E+15;1,04172E+16;7,49666E+15;6,90439E+14;7,61043E+15;7,30964E+15;8,65832E+15;8,30927E+15;8,72378E+15;8,54964E+15;normal
339;2,30864E+14;2,45147E+16;2,06613E+16;2,26686E+16;7,98976E+15;7,82608E+15;8,54714E+15;8,06124E+15;3,71953E+16;3,51194E+15;3,8362E+16;3,74508E+15;1,058E+16;1,1459E+16;7,73484E+15;1,02157E+16;7,91899E+14;7,38025E+16;8,28924E+15;8,01591E+15;8,89887E+15;8,59084E+15;9,10453E+14;8,95316E+14;normal
340;2,71056E+16;2,58579E+15;2,17334E+14;2,74317E+16;7,43773E+15;7,78096E+15;8,49274E+15;7,3549E+15;3,35795E+15;3,36959E+16;3,73834E+16;3,36312E+15;1,46496E+16;1,271E+16;8,67941E+15;1,51478E+16;7,22811E+15;7,24638E+16;8,25156E+15;7,23806E+16;8,50183E+15;8,51257E+15;9,08381E+14;8,50768E+15;normal
341;2,93434E+15;2,73549E+16;2,30982E+16;2,98451E+15;7,21989E+15;7,69323E+15;8,42725E+15;7,12707E+15;3,22586E+15;3,27584E+15;3,58708E+15;3,18627E+16;1,74223E+16;1,43898E+16;9,78604E+14;1,79213E+16;6,57764E+15;6,70144E+15;7,50373E+15;6,50787E+15;8,11027E+15;8,18623E+15;8,66241E+15;8,06714E+15;normal
342;1,9099E+16;1,52297E+16;1,88789E+15;1,73345E+15;1,74156E+15;4,63471E+16;1,84897E+15;3,18162E+14;6,47483E+15;7,83951E+15;6,52382E+15;6,84539E+15;6,72406E+15;4,35299E+15;6,5922E+15;5,53224E+15;3,1009E+15;3,62018E+15;3,13505E+16;3,28983E+16;1,76094E+15;1,90268E+16;1,77061E+15;1,81379E+15;normal
343;4,83825E+15;5,76219E+15;4,99661E+15;4,64665E+15;5,92928E+15;4,46725E+16;5,69981E+15;6,13816E+15;1,97453E+16;1,65942E+15;1,91515E+16;2,09423E+16;4,07192E+15;5,54373E+16;4,32245E+16;3,86751E+16;2,21064E+16;1,90468E+16;2,12937E+15;2,29374E+15;4,70175E+15;4,36426E+15;4,61452E+15;4,7893E+16;normal
344;3,28338E+15;4,34803E+16;4,14628E+15;3,66317E+16;7,22474E+15;4,89538E+15;5,36807E+15;6,39037E+15;2,77047E+16;2,29456E+15;2,35507E+16;2,56844E+16;1,96746E+16;3,6244E+15;3,2771E+14;2,56312E+16;4,54291E+15;3,74995E+16;3,86912E+14;4,23948E+15;6,74011E+15;6,12369E+16;6,22022E+15;6,51113E+15;normal
345;3,68683E+16;3,11476E+16;2,38405E+15;3,70121E+16;8,81638E+15;9,15233E+15;9,50267E+15;8,79778E+15;2,38541E+16;2,74715E+15;3,35631E+15;2,39372E+15;2,27095E+16;1,62895E+15;9,61215E+15;2,31099E+15;1,89159E+16;2,19708E+15;2,75375E+15;1,86281E+15;4,34925E+15;4,6873E+13;5,24762E+15;4,31603E+15;normal
346;2,4695E+16;2,80328E+16;2,42234E+15;2,47672E+16;7,98964E+15;7,27532E+15;7,98497E+15;7,92081E+15;3,31206E+16;3,09714E+16;3,4288E+15;3,33659E+15;1,05602E+16;1,42203E+16;1,05815E+16;1,08432E+16;5,81085E+13;5,33861E+15;6,04164E+16;5,88797E+15;7,62289E+15;7,30658E+14;7,7728E+14;7,67331E+15;normal
347;1,76638E+16;1,67652E+14;1,81509E+16;2,10488E+15;9,22615E+15;9,30258E+15;9,19365E+15;8,90871E+15;4,24767E+16;4,35556E+15;4,14937E+15;3,82083E+15;5,94898E+15;5,3218E+14;6,14001E+15;8,32388E+14;6,19071E+15;6,53682E+15;6,0638E+15;5,3244E+15;7,8681E+15;8,08506E+14;7,78704E+15;7,29685E+15;normal
348;2,39988E+16;2,57072E+16;2,25848E+16;2,45782E+14;8,17392E+15;7,91641E+15;8,44653E+15;8,09374E+15;3,37403E+16;3,19735E+15;3,49187E+16;3,30103E+16;9,8579E+14;1,1268E+16;8,61154E+15;1,02959E+16;5,58405E+15;5,24279E+15;5,79788E+15;5,47547E+14;7,47265E+15;7,24071E+15;7,61438E+15;7,39964E+15;normal
349;1,44921E+16;1,99512E+16;1,99877E+15;1,80271E+16;8,74129E+15;7,58063E+15;7,54117E+14;8,01594E+15;4,71549E+16;3,9053E+16;3,92411E+15;4,16386E+16;3,63706E+15;6,94726E+15;7,03593E+15;5,69649E+15;1,32294E+16;1,03739E+16;1,04483E+16;1,1344E+16;1,15019E+15;1,01852E+16;1,02217E+16;1,06508E+16;normal
350;2,50581E+15;2,56133E+15;1,76318E+15;2,15749E+16;8,63853E+13;8,57165E+15;9,40766E+15;9,06354E+15;3,53899E+16;3,51644E+15;4,25305E+14;3,79936E+16;1,2598E+16;1,33576E+15;5,66181E+15;8,75781E+15;4,63292E+15;4,60541E+15;6,05103E+15;5,14828E+14;6,80656E+15;6,78632E+15;7,77884E+15;7,17515E+14;normal
351;1,56307E+16;1,5711E+15;1,49385E+15;1,69078E+15;8,65495E+15;8,62439E+15;8,76569E+15;8,40798E+15;4,46519E+16;4,458E+16;4,59334E+15;4,25235E+15;4,12799E+15;4,1967E+15;3,78956E+16;4,85682E+15;1,06167E+16;1,06452E+16;1,10709E+16;1,00122E+16;1,03037E+16;1,03176E+15;1,05219E+16;1,00061E+16;normal
352;2,30015E+16;2,29691E+16;1,94121E+16;2,37644E+15;8,59614E+15;8,5835E+15;9,02775E+15;8,52558E+15;3,53605E+16;3,58341E+16;3,93838E+16;3,44196E+15;9,22115E+14;9,35275E+15;6,53595E+16;9,74417E+15;5,8778E+15;5,93222E+15;6,72807E+15;5,65937E+15;7,66668E+15;7,70209E+15;8,20248E+15;7,52288E+15;normal
353;2,77608E+16;2,72326E+16;2,69805E+16;2,76594E+13;9,91587E+15;1,22016E+16;1,29032E+16;9,58724E+15;4,29574E+15;4,4828E+16;4,4821E+15;4,41553E+15;1,28832E+16;1,25187E+16;1,23857E+15;1,28921E+15;1,5452E+16;1,57797E+16;1,59869E+16;1,56358E+15;1,24306E+15;1,25617E+15;1,26439E+16;1,25043E+16;normal
354;5,12131E+15;4,62616E+15;2,61416E+16;4,76128E+15;8,84948E+15;9,0564E+15;9,71746E+15;9,00828E+15;2,00578E+16;2,18807E+16;3,18878E+15;2,10829E+14;4,78937E+16;3,95133E+15;1,19152E+16;4,15278E+15;1,19431E+16;1,30131E+16;2,07742E+14;1,2692E+15;3,45588E+15;3,60736E+16;4,55787E+16;3,56259E+15;normal
355;2,20874E+15;2,44926E+15;2,64471E+16;2,8803E+16;9,56806E+15;9,44272E+15;9,35606E+15;9,2786E+15;3,70031E+15;3,52416E+16;3,37422E+16;3,0391E+15;8,87847E+15;1,14556E+16;1,34529E+15;1,4835E+16;3,02157E+15;2,78185E+15;2,58211E+15;2,34328E+16;5,49688E+16;5,27433E+15;5,08145E+15;4,84075E+16;normal
356;2,51751E+16;2,61234E+16;2,57423E+16;2,41825E+15;2,47381E+15;1,71456E+16;1,81223E+15;2,71308E+15;4,42149E+15;4,46125E+16;4,61619E+16;4,85922E+14;1,08531E+15;1,1955E+16;1,18421E+16;1,05143E+16;1,56491E+15;1,53812E+15;1,56004E+16;1,5886E+15;1,25097E+15;1,24021E+16;1,24901E+16;1,2604E+16;normal
357;1,03492E+16;1,21119E+16;1,01702E+16;8,23963E+15;5,32382E+15;3,88241E+15;5,8078E+15;7,01695E+15;1,06718E+16;8,99722E+15;1,08471E+15;1,28285E+16;2,22149E+16;2,8821E+16;1,97369E+16;1,40537E+16;6,07651E+15;5,40094E+15;6,0992E+15;7,21134E+14;2,46506E+16;2,32399E+15;2,46966E+16;2,68539E+15;normal
358;2,14403E+15;2,02925E+16;2,24674E+16;2,27307E+16;2,87208E+15;3,42078E+15;2,18787E+15;2,05963E+16;5,32188E+14;5,79763E+15;5,04959E+14;4,98242E+16;7,96764E+15;7,29566E+15;8,6503E+15;8,80448E+15;1,86071E+16;1,97235E+15;1,81839E+16;1,80262E+16;1,36408E+16;1,4044E+16;1,34848E+16;1,34262E+16;normal
359;1,78054E+16;1,95211E+16;1,87673E+15;1,95974E+16;4,11928E+16;3,09274E+16;3,49366E+16;3,08643E+16;6,56865E+15;5,99904E+16;6,31091E+15;5,80165E+15;5,78625E+15;6,73199E+15;6,32867E+15;6,74019E+15;2,3407E+15;2,17709E+16;2,26187E+16;2,1617E+16;1,52994E+16;1,4755E+16;1,50395E+16;1,47027E+16;normal
360;1,6619E+16;1,71817E+14;1,68216E+16;1,67474E+16;4,40212E+15;4,02205E+15;4,3295E+15;4,38481E+16;7,20418E+15;6,96735E+15;6,97E+15;7,01748E+14;5,21486E+15;5,48965E+15;5,1798E+15;5,15596E+15;2,57874E+15;2,51616E+15;2,54433E+16;2,5604E+15;1,60585E+16;1,58624E+15;1,5951E+15;1,60012E+16;normal
361;1,59126E+16;1,6367E+15;1,6541E+16;1,58126E+16;5,73499E+15;5,52878E+15;5,41764E+15;5,69522E+15;7,37106E+15;7,03769E+15;6,96175E+14;7,59158E+15;4,79246E+15;4,97898E+16;5,08489E+15;4,79517E+15;2,40192E+16;2,34805E+16;2,32845E+15;2,44689E+16;1,54981E+16;1,53234E+15;1,52593E+16;1,56425E+16;normal
362;2,46302E+14;2,74779E+16;2,77508E+16;2,69274E+16;3,18829E+15;1,82313E+16;1,59111E+15;2,00467E+16;4,86604E+15;4,10954E+16;4,01862E+16;4,24995E+16;1,08032E+15;1,28655E+16;1,32015E+16;1,25843E+16;1,46766E+16;1,36898E+16;1,36713E+15;1,39717E+15;1,21147E+16;1,17003E+16;1,16925E+15;1,18202E+16;normal
363;2,05729E+16;2,20731E+16;2,16035E+16;2,08011E+16;3,9234E+16;3,25083E+16;3,46085E+15;4,0802E+16;6,13518E+15;5,28347E+15;5,54322E+16;5,82424E+15;8,31542E+15;9,18995E+15;8,89444E+15;8,06204E+15;1,85642E+15;1,73673E+16;1,77629E+16;1,81692E+16;1,3625E+16;1,31785E+16;1,33277E+16;1,34793E+16;normal
364;2,27397E+16;2,43006E+14;2,52718E+15;2,50444E+16;3,22373E+15;2,40443E+16;1,9857E+15;2,08784E+16;5,68731E+15;5,2909E+15;4,83816E+15;4,92068E+16;9,4677E+15;1,05579E+16;1,11446E+16;1,10001E+16;1,68639E+16;1,61598E+16;1,55281E+16;1,56166E+16;1,29861E+16;1,27121E+16;1,24612E+16;1,24966E+16;normal
365;2,09337E+16;2,36884E+15;2,36026E+16;2,32072E+15;3,33191E+16;1,91664E+16;1,84804E+16;2,02338E+16;5,83768E+15;4,68923E+14;4,79718E+16;5,0271E+15;7,90679E+15;9,5039E+15;9,56071E+15;9,37791E+15;1,8661E+16;1,69105E+15;1,70577E+16;1,72704E+16;1,36605E+16;1,3004E+16;1,30605E+16;1,31417E+15;normal
366;2,84421E+16;2,94536E+16;3,1748E+16;3,17152E+15;3,54922E+16;3,04603E+16;2,09068E+15;2,13411E+15;4,1519E+15;4,23322E+16;3,69726E+15;3,68709E+15;1,44548E+16;1,54689E+16;1,75425E+16;1,7494E+16;96915015103;95663624811;9055361282;90198516349;9,84454E+15;9,78078E+15;9,51597E+15;9,49729E+15;normal
367;2,25761E+15;2,16879E+15;2,35777E+15;2,33276E+15;2,93303E+15;3,53948E+16;2,3432E+16;2,46641E+16;5,87662E+15;5,91502E+15;5,38334E+16;5,49504E+15;1,05997E+16;9,56335E+15;1,13035E+16;1,11503E+15;2,01126E+16;2,07244E+16;1,95159E+16;1,9674E+16;1,41819E+16;1,4396E+14;1,39699E+16;1,40264E+15;normal
368;2,07235E+15;1,98337E+14;1,90474E+15;2,06127E+16;3,25622E+16;3,73312E+16;4,27647E+15;3,24442E+16;6,56523E+15;6,92453E+15;7,07017E+15;6,53504E+15;9,15915E+15;8,44374E+15;7,67551E+14;9,10259E+15;2,23482E+16;2,34964E+16;2,39654E+16;2,27307E+16;1,49493E+15;1,53285E+16;1,54808E+16;1,50767E+13;normal
369;1,91898E+16;1,91828E+16;1,94857E+16;1,90724E+16;3,15108E+15;3,11199E+16;2,89972E+15;3,15667E+16;6,26685E+15;6,20189E+15;6,18914E+15;6,29577E+15;6,73508E+15;6,72246E+15;6,91716E+15;6,67986E+15;2,61779E+16;2,63913E+16;2,61344E+16;2,65511E+14;1,61796E+16;1,62454E+15;1,61662E+16;1,62945E+15;normal
370;2,50466E+15;2,55575E+14;2,49864E+16;2,53686E+16;7,33247E+15;4,3377E+15;7,07845E+15;4,57151E+15;4,4814E+15;4,28046E+15;4,48657E+15;4,46064E+16;1,05524E+16;1,08865E+16;1,0568E+16;1,08593E+16;1,85736E+16;1,84359E+15;1,86914E+16;1,86503E+16;1,36285E+16;1,35779E+16;1,36717E+15;1,36566E+16;normal
371;2,70374E+16;2,67677E+16;2,81979E+16;2,74416E+16;1,84628E+16;1,85359E+16;1,13514E+16;1,58462E+16;4,5691E+15;4,66762E+16;4,30744E+15;4,4001E+16;1,26368E+16;1,2553E+16;1,36431E+16;1,29703E+16;1,63181E+16;1,66994E+16;1,61078E+15;1,63676E+16;1,27742E+16;1,29226E+15;1,26916E+16;1,27936E+16;normal
372;1,48716E+16;1,41967E+16;1,51713E+16;1,58361E+16;2,5246E+15;3,02838E+15;2,2189E+15;1,60682E+16;7,2081E+15;7,58826E+15;6,94663E+15;6,70372E+14;3,77178E+16;3,49232E+16;3,89379E+16;4,20447E+16;4,03115E+16;4,22999E+15;4,04003E+14;3,94598E+15;2,00777E+16;2,0567E+16;2,00998E+15;1,98645E+16;normal
373;1,29793E+16;1,72638E+16;1,74226E+16;1,68714E+16;3,81551E+15;-1,83898E+16;-3,3311E+15;1,2126E+16;8,28616E+14;5,8289E+15;5,74535E+15;6,08051E+15;2,96995E+15;4,86857E+15;4,93353E+15;4,722E+16;4,55648E+15;3,96702E+15;3,97637E+15;3,99136E+15;2,13459E+16;1,99174E+16;1,99408E+15;1,99784E+16;normal
374;2,08541E+16;2,09651E+16;2,12234E+15;2,03072E+15;3,75093E+15;3,58086E+16;3,45078E+15;3,9225E+15;5,55947E+16;5,63173E+15;5,42682E+16;5,75602E+15;7,53549E+15;7,66814E+15;7,79577E+15;7,25985E+15;1,73385E+15;1,74859E+16;1,72734E+14;1,79833E+15;1,31676E+16;1,32234E+16;1,31428E+15;1,34102E+16;normal
375;1,94047E+15;2,00149E+15;2,05844E+16;1,99096E+16;1,86444E+16;1,35261E+16;9,73128E+15;1,50097E+16;6,36979E+15;6,0687E+15;5,81287E+16;6,02244E+16;6,75627E+15;7,14979E+15;7,45557E+15;7,02627E+15;2,90186E+16;2,86271E+16;2,78917E+16;2,84513E+16;1,70349E+15;1,69196E+15;1,67008E+16;1,68675E+16;normal
376;2,30943E+16;2,50143E+16;2,42744E+16;2,27592E+16;2,56489E+16;1,63976E+16;2,2392E+16;2,74574E+15;5,36027E+15;4,63408E+15;4,77558E+16;5,43985E+16;9,83981E+15;1,10486E+16;1,02594E+16;9,58623E+15;1,7809E+16;1,67474E+16;1,70088E+16;1,8051E+16;1,3345E+16;1,29412E+16;1,30418E+16;1,34354E+16;normal
377;1,45354E+15;1,38809E+16;1,47264E+16;1,36951E+16;1,44708E+16;2,04431E+16;1,17945E+16;2,19918E+15;7,54929E+15;7,97742E+15;7,50842E+15;8,416E+15;3,74034E+15;3,47363E+15;3,8434E+16;3,40627E+15;4,90963E+15;5,11734E+15;4,93629E+15;5,17608E+14;2,21577E+15;2,26215E+15;2,22178E+15;2,2751E+16;normal
378;2,62813E+16;2,29223E+15;2,40607E+16;2,70814E+15;3,84227E+15;2,38327E+15;1,66952E+15;-5,78788E+15;4,19744E+15;5,09695E+15;4,94488E+16;4,04408E+15;1,13838E+16;9,03454E+15;9,8758E+15;1,19294E+15;1,80676E+16;1,96884E+16;1,90752E+16;1,78378E+15;1,34416E+16;1,40315E+16;1,38113E+16;1,33558E+16;normal
379;1,91995E+15;1,91473E+16;1,88752E+15;1,91728E+16;1,00319E+16;1,05817E+14;1,27583E+16;1,04174E+15;5,77061E+16;5,72525E+15;5,769E+16;5,75829E+15;6,25425E+15;6,21072E+14;6,05255E+15;6,22139E+15;2,84377E+16;2,85573E+16;2,87127E+16;2,84237E+15;1,68635E+16;1,68989E+16;1,69448E+15;1,68593E+15;normal
380;2,47852E+16;2,48334E+15;1,88044E+15;2,48074E+14;1,61683E+16;1,73013E+16;4,68803E+16;1,64529E+14;4,33702E+16;4,54935E+15;6,64514E+15;4,44933E+15;1,06911E+16;1,0564E+16;6,7954E+15;1,06707E+16;1,86781E+16;1,85105E+15;2,38923E+16;1,859E+16;1,36668E+16;1,36053E+16;1,54571E+16;1,36345E+15;normal
381;1,65754E+16;1,70243E+15;1,80378E+15;1,86789E+16;5,0689E+15;4,64624E+15;4,03958E+15;3,82035E+16;7,64433E+14;7,71901E+15;7,43168E+15;6,83586E+14;5,60817E+15;6,00679E+15;6,65778E+15;6,93208E+15;2,36887E+16;2,38743E+16;2,2924E+16;2,17063E+16;1,53911E+16;1,54513E+16;1,51407E+15;1,47331E+16;normal
382;1,96308E+15;2,09721E+16;1,9339E+16;2,09806E+16;2,22967E+16;1,29572E+16;2,48976E+16;1,27653E+16;6,00416E+16;5,49529E+16;5,95179E+16;5,47557E+15;6,9895E+15;7,79728E+15;6,72186E+15;7,81352E+14;2,51422E+14;2,41753E+15;2,55402E+16;2,42308E+15;1,58563E+15;1,55484E+16;1,59813E+16;1,55662E+16;normal
383;1,7405E+15;1,653E+16;1,76725E+16;1,72509E+15;7,47669E+15;1,49613E+15;4,77348E+15;8,62439E+15;7,16319E+15;7,46486E+15;6,91576E+15;7,18556E+15;5,50137E+15;5,05499E+15;5,64648E+15;5,43034E+13;4,55434E+15;4,76948E+15;4,51707E+16;4,59329E+15;2,13409E+16;2,18391E+16;2,12534E+15;2,1432E+16;normal
384;2,26005E+15;2,26211E+15;2,44455E+16;2,68147E+15;9,28648E+15;9,31919E+15;9,18993E+14;8,98056E+15;3,64576E+16;3,55568E+16;3,44664E+16;3,2919E+15;9,65466E+15;9,11216E+13;1,09491E+16;1,36396E+16;3,60175E+16;3,56238E+16;3,35391E+14;3,11917E+15;6,00145E+15;5,96856E+14;5,7913E+15;5,58495E+16;normal
385;2,16602E+16;2,17016E+16;2,17576E+15;2,22575E+16;4,73416E+15;3,28944E+15;2,37347E+16;-9,17909E+15;5,4656E+15;5,54818E+15;5,47358E+13;5,2744E+14;8,01937E+15;8,14318E+15;8,20226E+15;8,42873E+15;3,03995E+16;3,0827E+15;3,06583E+15;2,98311E+16;1,74355E+16;1,75576E+16;1,75095E+15;1,72717E+16;normal
386;2,37201E+15;2,48529E+15;2,62317E+16;2,57777E+15;2,66007E+15;2,00378E+16;1,30212E+16;1,53452E+16;5,14944E+15;4,7924E+16;4,34125E+14;4,58536E+14;9,60951E+15;1,04192E+16;1,13095E+15;1,10279E+16;1,61528E+16;1,56911E+16;1,51156E+16;1,52845E+15;1,27094E+16;1,25264E+15;1,22945E+16;1,2363E+16;normal
387;9,62789E+15;9,96504E+15;9,07717E+15;1,04343E+16;7,25726E+15;7,03618E+15;7,40846E+15;6,80095E+15;1,17342E+16;1,1266E+16;1,25477E+16;1,04153E+16;1,69729E+16;1,82635E+16;1,59637E+16;1,97058E+16;4,68169E+16;4,55003E+15;5,06889E+14;4,37183E+16;2,16372E+15;2,13308E+16;2,25142E+16;2,09089E+16;normal
388;3,14494E+16;3,05997E+16;2,98434E+16;2,96225E+15;7,80451E+15;1,23362E+16;1,54923E+15;1,85334E+16;4,15449E+16;4,27451E+15;4,3225E+16;4,24896E+15;1,94698E+16;1,85754E+15;1,81032E+16;1,7269E+16;1,71684E+16;1,75598E+16;1,77152E+16;1,75282E+16;1,31028E+16;1,32513E+15;1,33099E+16;1,32394E+16;normal
389;8,84935E+15;8,6588E+14;8,83693E+15;8,73598E+15;6,40306E+15;6,50965E+15;6,41234E+15;6,43996E+13;1,27933E+16;1,29701E+16;1,27749E+16;1,3025E+15;1,60068E+16;1,54565E+16;1,59606E+16;1,57754E+16;6,62598E+15;6,72232E+15;6,62717E+15;6,83469E+15;2,5741E+16;2,59274E+15;2,57433E+16;2,61432E+16;normal
390;5,91573E+15;6,3067E+15;6,43932E+15;7,11069E+16;7,46861E+15;7,12731E+15;6,90752E+15;6,33241E+14;1,77582E+16;1,67507E+16;1,7175E+16;1,53264E+16;6,59141E+15;7,40228E+15;7,95241E+14;9,44915E+14;1,22692E+16;1,16004E+16;1,15671E+16;1,05219E+16;3,50274E+15;3,40593E+15;3,40104E+15;3,24374E+16;normal
391;1,09303E+16;1,35847E+16;1,16521E+15;9,2893E+15;6,5978E+15;4,78131E+16;6,05938E+14;7,55843E+13;9,71766E+15;7,75989E+15;9,20276E+15;1,12711E+16;2,08575E+16;3,18674E+15;2,4013E+16;1,49065E+15;4,37442E+16;3,68588E+15;4,19304E+16;4,94823E+15;2,09151E+16;1,91986E+15;2,04769E+16;2,22446E+16;normal
392;2,34144E+16;2,44308E+16;2,50425E+16;2,4797E+15;2,71775E+15;1,96711E+16;1,59779E+15;1,7686E+16;4,76807E+15;4,5691E+15;4,40714E+15;4,44983E+16;9,24294E+15;1,01222E+16;1,05654E+16;1,03701E+16;1,6594E+16;1,64258E+16;1,61167E+16;1,6161E+16;1,28818E+16;1,28163E+16;1,26951E+15;1,27126E+16;normal
393;3,45391E+15;3,34902E+16;3,21573E+15;3,37343E+16;7,78941E+15;7,88401E+15;8,05089E+15;7,84768E+14;2,49575E+16;2,56953E+16;2,66363E+15;2,56792E+15;1,96246E+16;1,85843E+16;1,72106E+16;1,88968E+15;2,96532E+15;3,08781E+16;3,19401E+16;3,04814E+15;5,44548E+15;5,55681E+16;5,65156E+15;5,52099E+15;normal
394;2,5355E+16;2,67403E+16;2,66416E+16;2,66926E+15;1,00523E+16;2,63945E+15;3,79202E+16;3,67927E+16;4,9401E+16;4,61985E+15;4,45037E+15;4,50534E+15;1,12954E+16;1,22487E+15;1,2096E+16;1,21173E+15;2,19649E+16;2,08991E+15;2,08501E+16;2,06047E+16;1,48206E+16;1,44565E+16;1,44396E+16;1,43543E+16;normal
395;1,17008E+16;1,22687E+15;1,43484E+16;1,45173E+16;3,75195E+15;3,30424E+15;1,27547E+16;1,12496E+16;9,73615E+15;9,06541E+15;7,30781E+15;7,08982E+15;2,55808E+16;2,72924E+16;3,54854E+16;3,61879E+14;5,82209E+15;5,58262E+15;5,0468E+15;5,00055E+15;2,4129E+16;2,36276E+16;2,24651E+16;2,23619E+16;normal
396;4,72645E+15;4,16797E+15;4,51137E+15;5,26315E+16;7,72641E+15;8,18977E+15;7,8863E+15;7,1346E+15;2,02915E+16;2,24834E+15;2,11751E+16;1,85962E+16;4,02013E+14;3,17687E+16;3,70973E+15;5,03114E+15;1,721E+15;1,9106E+16;1,79757E+14;1,59229E+16;4,14849E+15;4,37104E+15;4,23978E+16;3,99035E+16;normal
397;2,38478E+16;2,58233E+15;2,67049E+16;2,65462E+16;2,25216E+15;1,16623E+16;6,84395E+15;7,82518E+15;5,10954E+15;4,53409E+15;4,22083E+15;4,39838E+15;9,67662E+15;1,10105E+16;1,1585E+16;1,14887E+16;1,74126E+16;1,64642E+16;1,61427E+16;1,61489E+15;1,31957E+16;1,28313E+16;1,27054E+15;1,27078E+15;normal
398;4,0919E+15;4,33093E+16;5,2621E+15;5,62801E+15;7,70518E+15;7,41392E+15;6,27123E+15;5,79024E+15;2,15881E+15;2,08191E+15;1,71879E+16;1,60044E+16;2,74849E+16;3,08182E+15;4,44218E+14;5,01378E+14;2,28009E+16;2,17676E+16;1,84578E+15;1,74724E+16;4,77503E+14;4,66558E+15;4,29625E+15;4,18E+15;normal
399;2,22811E+16;2,47259E+16;2,42755E+16;2,28856E+15;3,28928E+15;1,88659E+15;1,99101E+16;2,75004E+15;4,98314E+15;4,47141E+16;4,66848E+15;5,0619E+16;8,67519E+15;1,04183E+16;1,02485E+16;9,31184E+14;1,66736E+16;1,5706E+16;1,60969E+16;1,66934E+16;1,29126E+16;1,25324E+16;1,26873E+16;1,29203E+16;normal
400;2,28194E+16;2,21629E+16;2,2062E+16;2,18392E+16;1,22992E+16;1,62663E+16;1,63785E+16;1,78789E+16;5,75582E+15;5,94774E+15;6,10579E+16;6,14852E+15;9,99421E+15;9,48062E+15;9,44778E+15;9,29504E+13;2,60089E+15;2,67279E+15;2,7053E+16;2,71484E+16;1,61273E+16;1,63487E+16;1,64478E+16;1,64768E+15;normal
401;3,26886E+15;3,27998E+15;2,95916E+16;3,15528E+16;8,59957E+15;7,76256E+15;2,15281E+16;1,36639E+16;3,59839E+15;3,49865E+15;4,24355E+15;3,71153E+16;1,70656E+16;1,71738E+15;1,45807E+16;1,60755E+16;1,14008E+16;1,14324E+16;1,21581E+16;1,15763E+16;1,06775E+16;1,06923E+16;1,10264E+16;1,07593E+16;normal
402;2,0904E+16;2,41747E+15;2,41265E+16;2,28505E+16;3,66401E+16;1,94238E+16;1,94167E+16;2,67712E+16;6,15786E+16;5,08075E+15;5,04362E+15;5,38763E+15;7,97382E+15;1,00908E+16;1,00755E+16;9,16773E+15;1,90989E+16;1,69603E+16;1,70399E+16;1,7664E+16;1,38199E+16;1,30232E+16;1,30537E+16;1,32906E+16;normal
403;7,50525E+15;9,81787E+14;9,67253E+14;8,79543E+15;8,40217E+14;7,32234E+15;7,39272E+15;7,82255E+15;1,32394E+16;1,02238E+16;1,04692E+16;1,13887E+16;9,64628E+13;1,6091E+15;1,56729E+16;1,30842E+15;5,65301E+14;4,50377E+15;4,5655E+16;4,93618E+15;2,37761E+16;2,12221E+15;2,1367E+16;2,22175E+15;normal
404;7,53295E+15;9,78705E+15;1,02823E+16;1,00659E+16;6,75232E+15;4,62314E+15;4,17314E+15;4,35026E+15;1,39908E+15;1,08827E+13;1,0088E+16;1,06246E+16;1,04594E+16;1,69449E+16;1,83075E+16;1,78133E+16;8,46177E+15;6,77112E+15;6,49842E+14;6,63766E+15;2,90891E+14;2,60214E+16;2,5492E+15;2,57636E+15;normal
405;1,42693E+16;1,48008E+15;1,49207E+16;1,24304E+16;3,01581E+16;2,46324E+16;2,29018E+16;4,44347E+15;7,58544E+15;7,14315E+15;6,9965E+15;8,77426E+15;3,52871E+15;3,76583E+15;3,83531E+15;2,7764E+15;4,01784E+14;3,96183E+16;3,97238E+15;4,52399E+15;2,00446E+16;1,99043E+15;1,99308E+14;2,12697E+16;normal
